id,user_id,session_id,timestamp,health_profile,product_id,product_name,barcode,category,ingredients,season,action,dlc_days,hour,cart_id,order_id,quantity,price
828,509572f2-5e28-49b0-8500-cc9e930be7ff,sess_265,50:36.6,Gluten intolerance,82,Chicken thighs,2502000002,Meat & Poultry,Halal meat. No additives,Winter,click,359,5,,,,705
1118,509572f2-5e28-49b0-8500-cc9e930be7ff,sess_92,31:03.1,Gluten intolerance,116,Whole chicken,2502000036,Meat & Poultry,Halal meat. No additives,Winter,view,365,4,,,,825
1156,509572f2-5e28-49b0-8500-cc9e930be7ff,sess_460,26:26.1,Gluten intolerance,121,Couscous meat,2502000041,Meat & Poultry,Halal meat. No additives,Spring,view,275,1,,,,795
1388,509572f2-5e28-49b0-8500-cc9e930be7ff,sess_424,33:49.9,Gluten intolerance,145,Couscous meat,2502000065,Meat & Poultry,Halal meat. No additives,Spring,click,95,5,,,,710
1042,c7ea9f72-b36d-4b9c-afe5-2b6ae49cc2d6,sess_15,46:06.4,Gluten intolerance,107,Ground beef 5% fat,2502000027,Meat & Poultry,Halal meat. No additives,Winter,click,389,0,,,,420
1086,ee73349d-e874-4754-aafb-1bce58c348f7,sess_282,51:08.8,Diabetes,112,Beef tenderloin,2502000032,Meat & Poultry,Halal meat. No additives,Winter,click,284,0,,,,725
1179,ee73349d-e874-4754-aafb-1bce58c348f7,sess_57,06:29.4,Diabetes,123,Lamb chops,2502000043,Meat & Poultry,Halal meat. No additives,Winter,click,324,3,,,,810
1396,ee73349d-e874-4754-aafb-1bce58c348f7,sess_354,47:41.4,Diabetes,146,Merguez sausages,2502000066,Meat & Poultry,Halal meat. No additives,Winter,click,164,4,,,,500
1469,ee73349d-e874-4754-aafb-1bce58c348f7,sess_128,34:14.4,Diabetes,154,Chicken thighs,2502000074,Meat & Poultry,Halal meat. No additives,Winter,click,325,1,,,,760
952,605f365b-375a-444d-b499-455d324615fd,sess_370,18:47.8,High cholesterol,95,Ground beef 5% fat,2502000015,Meat & Poultry,Halal meat. No additives,Spring,view,311,1,,,,605
1070,605f365b-375a-444d-b499-455d324615fd,sess_198,08:33.2,High cholesterol,110,Merguez sausages,2502000030,Meat & Poultry,Halal meat. No additives,Winter,click,192,5,,,,470
1355,605f365b-375a-444d-b499-455d324615fd,sess_211,58:54.1,High cholesterol,141,Chicken breast slices,2502000061,Meat & Poultry,Halal meat. No additives,Winter,click,330,0,,,,650
892,605f365b-375a-444d-b499-455d324615fd,sess_376,32:07.0,High cholesterol,89,Turkey escalope,2502000009,Meat & Poultry,Halal meat. No additives,Winter,view,368,4,,,,345
1503,cf1a5862-2349-4941-acf7-90ad2d08d34e,sess_209,04:26.1,Lactose intolerance,157,Couscous meat,2502000077,Meat & Poultry,Halal meat. No additives,Spring,click,99,1,,,,690
1025,313a9d3f-210f-4178-b836-017d55c6d8b1,sess_263,45:27.9,None,105,Chicken breast slices,2502000025,Meat & Poultry,Halal meat. No additives,Winter,search,361,19,,,,
1100,0698810d-2b5d-4b89-8998-c70897f56f92,sess_308,49:13.9,High blood pressure,114,Kefta meatballs,2502000034,Meat & Poultry,Halal meat. No additives,Spring,view,320,3,,,,545
1272,0698810d-2b5d-4b89-8998-c70897f56f92,sess_17,41:03.7,High blood pressure,132,Ground beef 15% fat,2502000052,Meat & Poultry,Halal meat. No additives,Spring,click,141,3,,,,435
847,fc9946fb-552f-4460-87b5-d469d3a04815,sess_7,48:30.8,Lactose intolerance,84,Ground beef 15% fat,2502000004,Meat & Poultry,Halal meat. No additives,Winter,click,177,3,,,,425
876,fc9946fb-552f-4460-87b5-d469d3a04815,sess_309,49:35.7,Lactose intolerance,87,Lamb chops,2502000007,Meat & Poultry,Halal meat. No additives,Winter,view,158,1,,,,870
927,fc9946fb-552f-4460-87b5-d469d3a04815,sess_379,30:41.7,Lactose intolerance,93,Chicken breast slices,2502000013,Meat & Poultry,Halal meat. No additives,Winter,view,85,0,,,,385
1060,fc9946fb-552f-4460-87b5-d469d3a04815,sess_258,43:53.8,Lactose intolerance,109,Couscous meat,2502000029,Meat & Poultry,Halal meat. No additives,Winter,click,276,1,,,,370
1438,fc9946fb-552f-4460-87b5-d469d3a04815,sess_150,07:31.3,Lactose intolerance,150,Kefta meatballs,2502000070,Meat & Poultry,Halal meat. No additives,Winter,view,133,3,,,,715
848,40631c98-0f96-44d3-ae39-770db02e1855,sess_359,46:35.9,Vegan,84,Ground beef 15% fat,2502000004,Meat & Poultry,Halal meat. No additives,Spring,view,121,5,,,,425
1181,27403d98-f72b-479f-9248-dad1a7c7c137,sess_497,35:23.2,Seafood allergy,123,Lamb chops,2502000043,Meat & Poultry,Halal meat. No additives,Winter,view,265,3,,,,810
1234,27403d98-f72b-479f-9248-dad1a7c7c137,sess_228,54:43.2,Seafood allergy,128,Whole chicken,2502000048,Meat & Poultry,Halal meat. No additives,Winter,view,153,3,,,,975
1311,27403d98-f72b-479f-9248-dad1a7c7c137,sess_21,04:51.8,Seafood allergy,137,Turkey escalope,2502000057,Meat & Poultry,Halal meat. No additives,Winter,click,367,4,,,,670
1371,27403d98-f72b-479f-9248-dad1a7c7c137,sess_167,02:38.0,Seafood allergy,143,Ground beef 5% fat,2502000063,Meat & Poultry,Halal meat. No additives,Winter,click,273,1,,,,240
1130,c64a7102-1c12-4877-81bf-99c045d5073f,sess_344,40:13.6,Keto diet,118,Chicken thighs,2502000038,Meat & Poultry,Halal meat. No additives,Winter,view,188,4,,,,970
820,c64a7102-1c12-4877-81bf-99c045d5073f,sess_162,37:59.2,Keto diet,81,Chicken breast slices,2502000001,Meat & Poultry,Halal meat. No additives,Spring,view,192,1,,,,490
864,c64a7102-1c12-4877-81bf-99c045d5073f,sess_233,03:10.2,Keto diet,86,Merguez sausages,2502000006,Meat & Poultry,Halal meat. No additives,Winter,click,167,3,,,,220
960,c64a7102-1c12-4877-81bf-99c045d5073f,sess_92,42:16.0,Keto diet,96,Ground beef 15% fat,2502000016,Meat & Poultry,Halal meat. No additives,Spring,click,179,0,,,,915
1101,076e2764-98c5-491e-b7f7-a7d41ed5f4e9,sess_473,59:41.8,None,114,Kefta meatballs,2502000034,Meat & Poultry,Halal meat. No additives,Spring,click,335,3,,,,545
930,64babb01-1cca-4d6f-86cd-76ae3d9bc2ee,sess_96,59:33.5,Vegetarian,93,Chicken breast slices,2502000013,Meat & Poultry,Halal meat. No additives,Winter,view,131,2,,,,385
1102,64babb01-1cca-4d6f-86cd-76ae3d9bc2ee,sess_351,14:18.5,Vegetarian,114,Kefta meatballs,2502000034,Meat & Poultry,Halal meat. No additives,Winter,click,358,1,,,,545
1326,64babb01-1cca-4d6f-86cd-76ae3d9bc2ee,sess_480,28:17.4,Vegetarian,139,Kefta meatballs,2502000059,Meat & Poultry,Halal meat. No additives,Winter,view,353,2,,,,735
1449,64babb01-1cca-4d6f-86cd-76ae3d9bc2ee,sess_499,52:43.7,Vegetarian,151,Kefta meatballs,2502000071,Meat & Poultry,Halal meat. No additives,Spring,click,322,2,,,,825
1034,69663972-3579-4cfa-a2e2-a1b47e76cec6,sess_431,17:47.2,Obesity. Diabetes,106,Chicken thighs,2502000026,Meat & Poultry,Halal meat. No additives,Winter,view,281,0,,,,295
1162,69663972-3579-4cfa-a2e2-a1b47e76cec6,sess_417,18:48.7,Obesity. Diabetes,121,Couscous meat,2502000041,Meat & Poultry,Halal meat. No additives,Spring,view,265,3,,,,795
1327,69663972-3579-4cfa-a2e2-a1b47e76cec6,sess_412,29:09.8,Obesity. Diabetes,139,Kefta meatballs,2502000059,Meat & Poultry,Halal meat. No additives,Winter,view,397,5,,,,735
831,f1a3b3ec-8c32-40cf-8b00-e39ca2f82021,sess_113,13:00.9,Nut allergy,82,Chicken thighs,2502000002,Meat & Poultry,Halal meat. No additives,Spring,click,326,3,,,,705
1104,f1a3b3ec-8c32-40cf-8b00-e39ca2f82021,sess_22,43:46.7,Nut allergy,114,Kefta meatballs,2502000034,Meat & Poultry,Halal meat. No additives,Winter,click,355,3,,,,545
1172,f1a3b3ec-8c32-40cf-8b00-e39ca2f82021,sess_109,56:52.4,Nut allergy,122,Merguez sausages,2502000042,Meat & Poultry,Halal meat. No additives,Winter,click,190,2,,,,550
1184,f1a3b3ec-8c32-40cf-8b00-e39ca2f82021,sess_119,19:57.8,Nut allergy,123,Lamb chops,2502000043,Meat & Poultry,Halal meat. No additives,Winter,click,277,5,,,,810
849,ee1da77e-2c80-432b-a80d-2d847a577891,sess_243,47:45.7,High cholesterol,84,Ground beef 15% fat,2502000004,Meat & Poultry,Halal meat. No additives,Winter,click,185,5,,,,425
1090,5b4797ce-bdc8-453d-8393-c180c7977f5e,sess_413,23:58.1,Nut allergy. Gluten intolerance,112,Beef tenderloin,2502000032,Meat & Poultry,Halal meat. No additives,Spring,view,276,1,,,,725
1133,5b4797ce-bdc8-453d-8393-c180c7977f5e,sess_400,40:08.2,Nut allergy. Gluten intolerance,118,Chicken thighs,2502000038,Meat & Poultry,Halal meat. No additives,Spring,view,122,3,,,,970
1163,5b4797ce-bdc8-453d-8393-c180c7977f5e,sess_94,25:28.4,Nut allergy. Gluten intolerance,121,Couscous meat,2502000041,Meat & Poultry,Halal meat. No additives,Winter,click,319,5,,,,795
1221,5b4797ce-bdc8-453d-8393-c180c7977f5e,sess_204,55:45.4,Nut allergy. Gluten intolerance,127,Kefta meatballs,2502000047,Meat & Poultry,Halal meat. No additives,Winter,click,347,1,,,,960
1294,9e81b4d0-36eb-4253-af33-27e25ef71e3c,sess_196,31:58.6,None,135,Lamb chops,2502000055,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,148,0,15,,1,465
1259,baffd60c-12c8-4622-b1a5-36b749018c71,sess_191,28:40.9,Diabetes,131,Ground beef 5% fat,2502000051,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,115,5,75,,1,960
1135,dcf682cf-6760-4f05-b153-33fe78ae5334,sess_156,41:26.2,Obesity,119,Ground beef 5% fat,2502000039,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,335,4,9,,1,210
1264,c52a59e6-19cb-43bd-a94b-f079267ebf21,sess_96,02:14.4,Diabetes,132,Ground beef 15% fat,2502000052,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,163,2,32,,1,435
1144,32c1512b-c890-477c-b126-9bdc97d9ea98,sess_228,07:32.5,Gluten intolerance,120,Ground beef 15% fat,2502000040,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,338,3,40,,1,925
1113,313a9d3f-210f-4178-b836-017d55c6d8b1,sess_154,08:23.3,None,116,Whole chicken,2502000036,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,376,3,35,,1,825
1050,9e81b4d0-36eb-4253-af33-27e25ef71e3c,sess_226,32:50.5,None,108,Ground beef 15% fat,2502000028,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,242,3,15,,1,710
1322,e7625b99-e2ff-457d-8a28-8b1bfeeebaf5,sess_430,24:05.7,Gluten intolerance,139,Kefta meatballs,2502000059,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,363,1,14,,1,735
1074,1c2fff2e-c3c1-437f-a6ac-7a671545d3e6,sess_51,48:36.2,Nut allergy,111,Lamb chops,2502000031,Meat & Poultry,Halal meat. No additives,Spring,add_to_cart,301,2,30,,1,760
1003,ceca1076-c4a4-4da7-9b74-9d100f7cb0e6,sess_256,26:13.1,Nut allergy,102,Kefta meatballs,2502000022,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,383,2,27,,1,445
1117,ceca1076-c4a4-4da7-9b74-9d100f7cb0e6,sess_214,17:56.8,Nut allergy,116,Whole chicken,2502000036,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,339,3,27,,1,825
891,5eeb01c8-0a72-4c1f-a431-18f3f5669ae3,sess_42,42:43.0,Diabetes. Lactose intolerance,89,Turkey escalope,2502000009,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,371,3,24,,1,345
950,0f76cc88-35b9-477c-870a-8ef54989cc84,sess_123,25:54.7,Diabetes,95,Ground beef 5% fat,2502000015,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,370,1,47,,1,605
1109,0f76cc88-35b9-477c-870a-8ef54989cc84,sess_293,47:00.9,Diabetes,115,Kefta meatballs,2502000035,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,245,3,47,,1,430
859,306e2dee-45e4-4b39-9b11-84df4671ada2,sess_385,08:13.0,Obesity. Gluten intolerance,86,Merguez sausages,2502000006,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,179,1,17,,1,220
885,122f96c6-46ef-43a8-a3d7-db08fb1046e7,sess_56,46:51.2,High blood pressure,88,Beef tenderloin,2502000008,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,266,2,8,,1,710
1232,509572f2-5e28-49b0-8500-cc9e930be7ff,sess_57,32:39.2,Gluten intolerance,128,Whole chicken,2502000048,Meat & Poultry,Halal meat. No additives,Spring,add_to_cart,142,4,11,,1,975
1395,509572f2-5e28-49b0-8500-cc9e930be7ff,sess_343,16:46.1,Gluten intolerance,146,Merguez sausages,2502000066,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,181,4,11,,1,500
957,605f365b-375a-444d-b499-455d324615fd,sess_384,04:02.3,High cholesterol,96,Ground beef 15% fat,2502000016,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,260,4,21,,1,915
953,fc9946fb-552f-4460-87b5-d469d3a04815,sess_315,04:41.9,Lactose intolerance,95,Ground beef 5% fat,2502000015,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,353,0,53,,1,605
1425,40631c98-0f96-44d3-ae39-770db02e1855,sess_346,52:11.3,Vegan,149,Turkey escalope,2502000069,Meat & Poultry,Halal meat. No additives,Spring,add_to_cart,195,0,19,,1,820
1199,27403d98-f72b-479f-9248-dad1a7c7c137,sess_300,51:45.1,Seafood allergy,125,Turkey escalope,2502000045,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,365,2,12,,1,945
1390,d02a3cce-e0d4-4c96-ab79-6e9452ad6d31,sess_147,10:58.7,Celiac disease,145,Couscous meat,2502000065,Meat & Poultry,Halal meat. No additives,Spring,add_to_cart,92,0,23,,1,710
1471,d02a3cce-e0d4-4c96-ab79-6e9452ad6d31,sess_126,44:05.2,Celiac disease,154,Chicken thighs,2502000074,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,355,3,23,,1,760
1076,c64a7102-1c12-4877-81bf-99c045d5073f,sess_457,56:56.1,Keto diet,111,Lamb chops,2502000031,Meat & Poultry,Halal meat. No additives,Spring,add_to_cart,294,5,55,,1,760
1506,076e2764-98c5-491e-b7f7-a7d41ed5f4e9,sess_381,55:33.7,None,157,Couscous meat,2502000077,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,125,0,22,,1,690
1535,076e2764-98c5-491e-b7f7-a7d41ed5f4e9,sess_275,16:29.7,None,160,Beef tenderloin,2502000080,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,361,3,22,,1,785
1840,40631c98-0f96-44d3-ae39-770db02e1855,sess_431,12:45.9,Vegan,197,Tuna,2503000037,Fish & Seafood,Fresh fish. Daily catch,Winter,view,306,3,,,,980
1273,69663972-3579-4cfa-a2e2-a1b47e76cec6,sess_453,38:36.3,Obesity. Diabetes,132,Ground beef 15% fat,2502000052,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,180,2,10,,1,435
1455,69663972-3579-4cfa-a2e2-a1b47e76cec6,sess_266,56:37.7,Obesity. Diabetes,152,Whole chicken,2502000072,Meat & Poultry,Halal meat. No additives,Spring,add_to_cart,286,3,10,,1,705
1365,853a2f73-c021-4e9c-9540-380f472d8f9c,sess_39,04:26.3,Seafood allergy,142,Chicken thighs,2502000062,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,193,4,37,,1,795
1440,853a2f73-c021-4e9c-9540-380f472d8f9c,sess_348,43:29.5,Seafood allergy,150,Kefta meatballs,2502000070,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,114,4,37,,1,715
1078,f9d1406a-3ed4-4c6b-9de2-f140599f900d,sess_300,07:05.6,Vegetarian,111,Lamb chops,2502000031,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,332,3,141,,1,760
835,08413262-471c-4000-bee0-94f028714c51,sess_496,53:51.1,Vegan,82,Chicken thighs,2502000002,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,371,2,58,,1,705
991,f9d1406a-3ed4-4c6b-9de2-f140599f900d,sess_431,19:44.0,Vegetarian,100,Beef tenderloin,2502000020,Meat & Poultry,Halal meat. No additives,Winter,purchase,218,2,141,173,1,220
1041,5eeb01c8-0a72-4c1f-a431-18f3f5669ae3,sess_125,15:14.0,Diabetes. Lactose intolerance,107,Ground beef 5% fat,2502000027,Meat & Poultry,Halal meat. No additives,Winter,search,369,5,,,,
955,9e81b4d0-36eb-4253-af33-27e25ef71e3c,sess_230,22:09.4,None,96,Ground beef 15% fat,2502000016,Meat & Poultry,Halal meat. No additives,Spring,click,188,20,,,,915
1019,9e81b4d0-36eb-4253-af33-27e25ef71e3c,sess_101,47:00.0,None,104,Whole chicken,2502000024,Meat & Poultry,Halal meat. No additives,Winter,view,119,22,,,,990
1213,9e81b4d0-36eb-4253-af33-27e25ef71e3c,sess_386,25:43.9,None,127,Kefta meatballs,2502000047,Meat & Poultry,Halal meat. No additives,Winter,click,393,8,,,,960
1247,9e81b4d0-36eb-4253-af33-27e25ef71e3c,sess_131,36:09.8,None,130,Chicken thighs,2502000050,Meat & Poultry,Halal meat. No additives,Winter,click,380,8,,,,675
1403,9e81b4d0-36eb-4253-af33-27e25ef71e3c,sess_404,14:52.4,None,147,Lamb chops,2502000067,Meat & Poultry,Halal meat. No additives,Spring,click,312,16,,,,635
898,baffd60c-12c8-4622-b1a5-36b749018c71,sess_205,40:42.7,Diabetes,91,Kefta meatballs,2502000011,Meat & Poultry,Halal meat. No additives,Winter,click,217,12,,,,495
943,baffd60c-12c8-4622-b1a5-36b749018c71,sess_103,39:31.4,Diabetes,95,Ground beef 5% fat,2502000015,Meat & Poultry,Halal meat. No additives,Spring,view,308,6,,,,605
983,baffd60c-12c8-4622-b1a5-36b749018c71,sess_13,56:00.6,Diabetes,100,Beef tenderloin,2502000020,Meat & Poultry,Halal meat. No additives,Winter,view,205,19,,,,220
1000,baffd60c-12c8-4622-b1a5-36b749018c71,sess_181,06:05.4,Diabetes,102,Kefta meatballs,2502000022,Meat & Poultry,Halal meat. No additives,Winter,click,357,20,,,,445
1295,baffd60c-12c8-4622-b1a5-36b749018c71,sess_84,30:51.9,Diabetes,135,Lamb chops,2502000055,Meat & Poultry,Halal meat. No additives,Spring,view,108,13,,,,465
1358,baffd60c-12c8-4622-b1a5-36b749018c71,sess_357,58:29.2,Diabetes,142,Chicken thighs,2502000062,Meat & Poultry,Halal meat. No additives,Spring,view,162,18,,,,795
1475,baffd60c-12c8-4622-b1a5-36b749018c71,sess_383,38:24.3,Diabetes,155,Ground beef 5% fat,2502000075,Meat & Poultry,Halal meat. No additives,Spring,view,322,11,,,,325
909,0747b7f5-f8d4-4582-b20c-2ab53700fbe0,sess_426,35:44.1,Lactose intolerance,92,Whole chicken,2502000012,Meat & Poultry,Halal meat. No additives,Spring,click,267,6,,,,800
1127,0747b7f5-f8d4-4582-b20c-2ab53700fbe0,sess_332,14:13.1,Lactose intolerance,118,Chicken thighs,2502000038,Meat & Poultry,Halal meat. No additives,Spring,click,115,11,,,,970
1143,0747b7f5-f8d4-4582-b20c-2ab53700fbe0,sess_237,03:35.5,Lactose intolerance,120,Ground beef 15% fat,2502000040,Meat & Poultry,Halal meat. No additives,Spring,view,270,19,,,,925
1302,0747b7f5-f8d4-4582-b20c-2ab53700fbe0,sess_146,43:50.9,Lactose intolerance,137,Turkey escalope,2502000057,Meat & Poultry,Halal meat. No additives,Spring,view,333,13,,,,670
1443,0747b7f5-f8d4-4582-b20c-2ab53700fbe0,sess_295,05:57.9,Lactose intolerance,151,Kefta meatballs,2502000071,Meat & Poultry,Halal meat. No additives,Winter,view,358,10,,,,825
1466,0747b7f5-f8d4-4582-b20c-2ab53700fbe0,sess_200,21:13.4,Lactose intolerance,154,Chicken thighs,2502000074,Meat & Poultry,Halal meat. No additives,Winter,click,343,20,,,,760
1476,0747b7f5-f8d4-4582-b20c-2ab53700fbe0,sess_82,12:56.1,Lactose intolerance,155,Ground beef 5% fat,2502000075,Meat & Poultry,Halal meat. No additives,Spring,view,314,15,,,,325
1350,6a3cae51-96f0-4c71-b455-ee972fdd4efd,sess_34,18:45.2,Lactose intolerance,141,Chicken breast slices,2502000061,Meat & Poultry,Halal meat. No additives,Winter,view,324,21,,,,650
1391,6a3cae51-96f0-4c71-b455-ee972fdd4efd,sess_85,28:15.0,Lactose intolerance,146,Merguez sausages,2502000066,Meat & Poultry,Halal meat. No additives,Winter,click,141,19,,,,500
1404,6a3cae51-96f0-4c71-b455-ee972fdd4efd,sess_425,47:05.7,Lactose intolerance,147,Lamb chops,2502000067,Meat & Poultry,Halal meat. No additives,Winter,click,333,11,,,,635
1492,6a3cae51-96f0-4c71-b455-ee972fdd4efd,sess_468,40:26.1,Lactose intolerance,156,Ground beef 15% fat,2502000076,Meat & Poultry,Halal meat. No additives,Winter,view,112,11,,,,430
869,c52a59e6-19cb-43bd-a94b-f079267ebf21,sess_470,19:03.9,Diabetes,87,Lamb chops,2502000007,Meat & Poultry,Halal meat. No additives,Spring,click,84,13,,,,870
883,c52a59e6-19cb-43bd-a94b-f079267ebf21,sess_207,30:04.0,Diabetes,88,Beef tenderloin,2502000008,Meat & Poultry,Halal meat. No additives,Spring,view,252,23,,,,710
920,c52a59e6-19cb-43bd-a94b-f079267ebf21,sess_426,02:46.3,Diabetes,93,Chicken breast slices,2502000013,Meat & Poultry,Halal meat. No additives,Winter,view,94,6,,,,385
1011,c52a59e6-19cb-43bd-a94b-f079267ebf21,sess_112,35:10.8,Diabetes,103,Kefta meatballs,2502000023,Meat & Poultry,Halal meat. No additives,Winter,click,205,6,,,,565
1276,c52a59e6-19cb-43bd-a94b-f079267ebf21,sess_410,03:51.4,Diabetes,133,Couscous meat,2502000053,Meat & Poultry,Halal meat. No additives,Spring,view,91,6,,,,650
1296,c52a59e6-19cb-43bd-a94b-f079267ebf21,sess_189,33:28.6,Diabetes,135,Lamb chops,2502000055,Meat & Poultry,Halal meat. No additives,Winter,view,158,16,,,,465
1498,c52a59e6-19cb-43bd-a94b-f079267ebf21,sess_487,35:52.8,Diabetes,157,Couscous meat,2502000077,Meat & Poultry,Halal meat. No additives,Winter,view,138,16,,,,690
850,7decf8bb-2d5a-41df-926e-2513271e9fb5,sess_57,51:17.7,Nut allergy,85,Couscous meat,2502000005,Meat & Poultry,Halal meat. No additives,Spring,click,85,9,,,,805
910,7decf8bb-2d5a-41df-926e-2513271e9fb5,sess_86,01:06.0,Nut allergy,92,Whole chicken,2502000012,Meat & Poultry,Halal meat. No additives,Winter,click,277,16,,,,800
934,7decf8bb-2d5a-41df-926e-2513271e9fb5,sess_264,16:15.6,Nut allergy,94,Chicken thighs,2502000014,Meat & Poultry,Halal meat. No additives,Spring,click,275,19,,,,565
984,7decf8bb-2d5a-41df-926e-2513271e9fb5,sess_484,17:08.2,Nut allergy,100,Beef tenderloin,2502000020,Meat & Poultry,Halal meat. No additives,Spring,click,147,22,,,,220
1065,7decf8bb-2d5a-41df-926e-2513271e9fb5,sess_0,20:08.5,Nut allergy,110,Merguez sausages,2502000030,Meat & Poultry,Halal meat. No additives,Winter,view,192,23,,,,470
1095,7decf8bb-2d5a-41df-926e-2513271e9fb5,sess_274,50:04.3,Nut allergy,114,Kefta meatballs,2502000034,Meat & Poultry,Halal meat. No additives,Spring,view,331,20,,,,545
1165,7decf8bb-2d5a-41df-926e-2513271e9fb5,sess_96,41:36.3,Nut allergy,122,Merguez sausages,2502000042,Meat & Poultry,Halal meat. No additives,Winter,view,200,22,,,,550
1287,7decf8bb-2d5a-41df-926e-2513271e9fb5,sess_412,18:32.9,Nut allergy,134,Merguez sausages,2502000054,Meat & Poultry,Halal meat. No additives,Winter,view,129,21,,,,445
