id,barcode,name,price,category_name,brand,supplier,expiration_date,allergens,Ingredients vary by product,tags
695,2508000005,Mineral water 1.5L,65,Beverages,Toudja,Nestle Algeria,10/29/2026 15:15,[],Water. Sugar. Natural flavors,"[""beverage""]"
696,2508000006,Sparkling water 1L,175,Beverages,Hamoud,Nestle Algeria,7/5/2026 18:24,[],Water. Sugar. Natural flavors,"[""beverage""]"
697,2508000007,Grenadine syrup,210,Beverages,Hamoud,Nestle Algeria,6/19/2026 10:17,[],Water. Sugar. Natural flavors,"[""beverage""]"
698,2508000008,Lemonade,75,Beverages,Hamoud,Nestle Algeria,2/2/2027 23:26,[],Water. Sugar. Natural flavors,"[""beverage""]"
699,2508000009,Hamoud Boualem,55,Beverages,Nestle,Nestle Algeria,10/10/2026 16:30,[],Water. Sugar. Natural flavors,"[""beverage""]"
700,2508000010,Selecto,150,Beverages,Toudja,Nestle Algeria,2/13/2027 10:27,[],Water. Sugar. Natural flavors,"[""beverage""]"
701,2508000011,Boga,220,Beverages,Toudja,Nestle Algeria,10/31/2026 8:45,[],Water. Sugar. Natural flavors,"[""beverage""]"
702,2508000012,Coca-Cola 1L,210,Beverages,Toudja,Nestle Algeria,10/17/2026 0:55,[],Water. Sugar. Natural flavors,"[""beverage""]"
703,2508000013,Fanta 1L,125,Beverages,Toudja,Nestle Algeria,7/30/2026 5:55,[],Water. Sugar. Natural flavors,"[""beverage""]"
704,2508000014,Sprite 1L,215,Beverages,Toudja,Nestle Algeria,8/6/2026 17:44,[],Water. Sugar. Natural flavors,"[""beverage""]"
705,2508000015,Orange juice 1L,220,Beverages,Nestle,Nestle Algeria,2/10/2027 7:35,[],Water. Sugar. Natural flavors,"[""beverage""]"
706,2508000016,Mixed fruit juice 1L,120,Beverages,Hamoud,Nestle Algeria,2/5/2027 0:15,[],Water. Sugar. Natural flavors,"[""beverage""]"
707,2508000017,Mineral water 1.5L,65,Beverages,Hamoud,Nestle Algeria,11/9/2026 19:04,[],Water. Sugar. Natural flavors,"[""beverage""]"
708,2508000018,Sparkling water 1L,240,Beverages,Coca-Cola,Nestle Algeria,7/14/2026 7:51,[],Water. Sugar. Natural flavors,"[""beverage""]"
709,2508000019,Grenadine syrup,175,Beverages,Hamoud,Nestle Algeria,6/13/2026 23:02,[],Water. Sugar. Natural flavors,"[""beverage""]"
710,2508000020,Lemonade,180,Beverages,Toudja,Nestle Algeria,5/30/2026 6:45,[],Water. Sugar. Natural flavors,"[""beverage""]"
711,2508000021,Hamoud Boualem,70,Beverages,Hamoud,Nestle Algeria,8/4/2026 19:51,[],Water. Sugar. Natural flavors,"[""beverage""]"
712,2508000022,Selecto,180,Beverages,Nestle,Nestle Algeria,5/23/2026 4:16,[],Water. Sugar. Natural flavors,"[""beverage""]"
713,2508000023,Boga,205,Beverages,Hamoud,Nestle Algeria,10/18/2026 21:44,[],Water. Sugar. Natural flavors,"[""beverage""]"
714,2508000024,Coca-Cola 1L,175,Beverages,Coca-Cola,Nestle Algeria,8/27/2026 9:42,[],Water. Sugar. Natural flavors,"[""beverage""]"
715,2508000025,Fanta 1L,85,Beverages,Hamoud,Nestle Algeria,6/4/2026 5:43,[],Water. Sugar. Natural flavors,"[""beverage""]"
716,2508000026,Sprite 1L,185,Beverages,Toudja,Nestle Algeria,8/27/2026 0:23,[],Water. Sugar. Natural flavors,"[""beverage""]"
717,2508000027,Orange juice 1L,150,Beverages,Nestle,Nestle Algeria,12/15/2026 7:25,[],Water. Sugar. Natural flavors,"[""beverage""]"
718,2508000028,Mixed fruit juice 1L,155,Beverages,Coca-Cola,Nestle Algeria,10/23/2026 16:58,[],Water. Sugar. Natural flavors,"[""beverage""]"
719,2508000029,Mineral water 1.5L,80,Beverages,Toudja,Nestle Algeria,10/15/2026 8:36,[],Water. Sugar. Natural flavors,"[""beverage""]"
720,2508000030,Sparkling water 1L,215,Beverages,Toudja,Nestle Algeria,8/13/2026 1:06,[],Water. Sugar. Natural flavors,"[""beverage""]"
721,2508000031,Grenadine syrup,200,Beverages,Toudja,Nestle Algeria,11/3/2026 22:44,[],Water. Sugar. Natural flavors,"[""beverage""]"
722,2508000032,Lemonade,75,Beverages,Hamoud,Nestle Algeria,11/17/2026 5:27,[],Water. Sugar. Natural flavors,"[""beverage""]"
723,2508000033,Hamoud Boualem,165,Beverages,Coca-Cola,Nestle Algeria,5/31/2026 16:45,[],Water. Sugar. Natural flavors,"[""beverage""]"
724,2508000034,Selecto,200,Beverages,Toudja,Nestle Algeria,11/30/2026 5:08,[],Water. Sugar. Natural flavors,"[""beverage""]"
725,2508000035,Boga,185,Beverages,Hamoud,Nestle Algeria,11/15/2026 5:56,[],Water. Sugar. Natural flavors,"[""beverage""]"
726,2508000036,Coca-Cola 1L,65,Beverages,Hamoud,Nestle Algeria,6/9/2026 12:10,[],Water. Sugar. Natural flavors,"[""beverage""]"
727,2508000037,Fanta 1L,50,Beverages,Hamoud,Nestle Algeria,11/7/2026 11:10,[],Water. Sugar. Natural flavors,"[""beverage""]"
728,2508000038,Sprite 1L,190,Beverages,Hamoud,Nestle Algeria,1/7/2027 4:11,[],Water. Sugar. Natural flavors,"[""beverage""]"
729,2508000039,Orange juice 1L,135,Beverages,Toudja,Nestle Algeria,11/9/2026 1:17,[],Water. Sugar. Natural flavors,"[""beverage""]"
730,2508000040,Mixed fruit juice 1L,105,Beverages,Toudja,Nestle Algeria,7/19/2026 9:23,[],Water. Sugar. Natural flavors,"[""beverage""]"
731,2508000041,Mineral water 1.5L,85,Beverages,Toudja,Nestle Algeria,1/8/2027 16:41,[],Water. Sugar. Natural flavors,"[""beverage""]"
732,2508000042,Sparkling water 1L,80,Beverages,Nestle,Nestle Algeria,6/27/2026 14:27,[],Water. Sugar. Natural flavors,"[""beverage""]"
733,2508000043,Grenadine syrup,240,Beverages,Coca-Cola,Nestle Algeria,11/7/2026 11:55,[],Water. Sugar. Natural flavors,"[""beverage""]"
734,2508000044,Lemonade,180,Beverages,Toudja,Nestle Algeria,11/3/2026 4:25,[],Water. Sugar. Natural flavors,"[""beverage""]"
735,2508000045,Hamoud Boualem,75,Beverages,Toudja,Nestle Algeria,1/2/2027 23:15,[],Water. Sugar. Natural flavors,"[""beverage""]"
736,2508000046,Selecto,165,Beverages,Nestle,Nestle Algeria,9/21/2026 19:30,[],Water. Sugar. Natural flavors,"[""beverage""]"
737,2508000047,Boga,215,Beverages,Toudja,Nestle Algeria,10/4/2026 19:00,[],Water. Sugar. Natural flavors,"[""beverage""]"
738,2508000048,Coca-Cola 1L,185,Beverages,Toudja,Nestle Algeria,7/30/2026 1:43,[],Water. Sugar. Natural flavors,"[""beverage""]"
739,2508000049,Fanta 1L,210,Beverages,Toudja,Nestle Algeria,10/2/2026 8:23,[],Water. Sugar. Natural flavors,"[""beverage""]"
740,2508000050,Sprite 1L,105,Beverages,Coca-Cola,Nestle Algeria,8/11/2026 21:41,[],Water. Sugar. Natural flavors,"[""beverage""]"
741,2508000051,Orange juice 1L,70,Beverages,Hamoud,Nestle Algeria,7/12/2026 6:14,[],Water. Sugar. Natural flavors,"[""beverage""]"
742,2508000052,Mixed fruit juice 1L,55,Beverages,Hamoud,Nestle Algeria,2/10/2027 22:06,[],Water. Sugar. Natural flavors,"[""beverage""]"
743,2508000053,Mineral water 1.5L,225,Beverages,Coca-Cola,Nestle Algeria,11/10/2026 6:57,[],Water. Sugar. Natural flavors,"[""beverage""]"
744,2508000054,Sparkling water 1L,235,Beverages,Toudja,Nestle Algeria,8/8/2026 7:41,[],Water. Sugar. Natural flavors,"[""beverage""]"
745,2508000055,Grenadine syrup,125,Beverages,Nestle,Nestle Algeria,12/18/2026 8:25,[],Water. Sugar. Natural flavors,"[""beverage""]"
746,2508000056,Lemonade,125,Beverages,Coca-Cola,Nestle Algeria,1/14/2027 5:22,[],Water. Sugar. Natural flavors,"[""beverage""]"
747,2508000057,Hamoud Boualem,190,Beverages,Coca-Cola,Nestle Algeria,7/2/2026 14:26,[],Water. Sugar. Natural flavors,"[""beverage""]"
748,2508000058,Selecto,140,Beverages,Nestle,Nestle Algeria,10/24/2026 4:15,[],Water. Sugar. Natural flavors,"[""beverage""]"
749,2508000059,Boga,230,Beverages,Nestle,Nestle Algeria,12/12/2026 21:39,[],Water. Sugar. Natural flavors,"[""beverage""]"
750,2508000060,Coca-Cola 1L,135,Beverages,Hamoud,Nestle Algeria,1/10/2027 23:53,[],Water. Sugar. Natural flavors,"[""beverage""]"
751,2508000061,Fanta 1L,180,Beverages,Nestle,Nestle Algeria,6/1/2026 23:36,[],Water. Sugar. Natural flavors,"[""beverage""]"
752,2508000062,Sprite 1L,90,Beverages,Coca-Cola,Nestle Algeria,6/1/2026 9:12,[],Water. Sugar. Natural flavors,"[""beverage""]"
753,2508000063,Orange juice 1L,90,Beverages,Hamoud,Nestle Algeria,1/14/2027 4:20,[],Water. Sugar. Natural flavors,"[""beverage""]"
754,2508000064,Mixed fruit juice 1L,170,Beverages,Hamoud,Nestle Algeria,10/30/2026 2:51,[],Water. Sugar. Natural flavors,"[""beverage""]"
755,2508000065,Mineral water 1.5L,145,Beverages,Hamoud,Nestle Algeria,2/12/2027 20:52,[],Water. Sugar. Natural flavors,"[""beverage""]"
756,2508000066,Sparkling water 1L,135,Beverages,Hamoud,Nestle Algeria,5/20/2026 8:54,[],Water. Sugar. Natural flavors,"[""beverage""]"
757,2508000067,Grenadine syrup,50,Beverages,Hamoud,Nestle Algeria,12/7/2026 10:05,[],Water. Sugar. Natural flavors,"[""beverage""]"
758,2508000068,Lemonade,130,Beverages,Toudja,Nestle Algeria,12/4/2026 10:43,[],Water. Sugar. Natural flavors,"[""beverage""]"
759,2508000069,Hamoud Boualem,125,Beverages,Hamoud,Nestle Algeria,8/1/2026 16:23,[],Water. Sugar. Natural flavors,"[""beverage""]"
760,2508000070,Selecto,140,Beverages,Hamoud,Nestle Algeria,6/14/2026 3:47,[],Water. Sugar. Natural flavors,"[""beverage""]"
761,2508000071,Boga,80,Beverages,Hamoud,Nestle Algeria,9/11/2026 16:06,[],Water. Sugar. Natural flavors,"[""beverage""]"
762,2508000072,Coca-Cola 1L,205,Beverages,Nestle,Nestle Algeria,12/30/2026 3:30,[],Water. Sugar. Natural flavors,"[""beverage""]"
763,2508000073,Fanta 1L,120,Beverages,Coca-Cola,Nestle Algeria,10/11/2026 20:14,[],Water. Sugar. Natural flavors,"[""beverage""]"
764,2508000074,Sprite 1L,200,Beverages,Toudja,Nestle Algeria,8/25/2026 9:27,[],Water. Sugar. Natural flavors,"[""beverage""]"
765,2508000075,Orange juice 1L,210,Beverages,Coca-Cola,Nestle Algeria,7/7/2026 9:33,[],Water. Sugar. Natural flavors,"[""beverage""]"
766,2508000076,Mixed fruit juice 1L,160,Beverages,Nestle,Nestle Algeria,7/3/2026 6:27,[],Water. Sugar. Natural flavors,"[""beverage""]"
767,2508000077,Mineral water 1.5L,115,Beverages,Nestle,Nestle Algeria,6/21/2026 11:05,[],Water. Sugar. Natural flavors,"[""beverage""]"
768,2508000078,Sparkling water 1L,135,Beverages,Hamoud,Nestle Algeria,5/28/2026 5:12,[],Water. Sugar. Natural flavors,"[""beverage""]"
769,2508000079,Grenadine syrup,200,Beverages,Hamoud,Nestle Algeria,5/26/2026 6:09,[],Water. Sugar. Natural flavors,"[""beverage""]"
770,2508000080,Lemonade,195,Beverages,Coca-Cola,Nestle Algeria,6/16/2026 0:24,[],Water. Sugar. Natural flavors,"[""beverage""]"
771,2508000081,Hamoud Boualem,80,Beverages,Nestle,Nestle Algeria,1/9/2027 11:40,[],Water. Sugar. Natural flavors,"[""beverage""]"
772,2508000082,Selecto,185,Beverages,Coca-Cola,Nestle Algeria,5/23/2026 13:02,[],Water. Sugar. Natural flavors,"[""beverage""]"
773,2508000083,Boga,210,Beverages,Nestle,Nestle Algeria,5/21/2026 5:42,[],Water. Sugar. Natural flavors,"[""beverage""]"
774,2508000084,Coca-Cola 1L,230,Beverages,Hamoud,Nestle Algeria,10/30/2026 14:51,[],Water. Sugar. Natural flavors,"[""beverage""]"
775,2508000085,Fanta 1L,160,Beverages,Coca-Cola,Nestle Algeria,6/8/2026 23:05,[],Water. Sugar. Natural flavors,"[""beverage""]"
776,2508000086,Sprite 1L,195,Beverages,Hamoud,Nestle Algeria,8/11/2026 11:04,[],Water. Sugar. Natural flavors,"[""beverage""]"
777,2508000087,Orange juice 1L,175,Beverages,Toudja,Nestle Algeria,12/14/2026 17:52,[],Water. Sugar. Natural flavors,"[""beverage""]"
778,2508000088,Mixed fruit juice 1L,70,Beverages,Hamoud,Nestle Algeria,1/2/2027 7:05,[],Water. Sugar. Natural flavors,"[""beverage""]"
779,2508000089,Mineral water 1.5L,80,Beverages,Hamoud,Nestle Algeria,5/30/2026 19:16,[],Water. Sugar. Natural flavors,"[""beverage""]"
780,2508000090,Sparkling water 1L,100,Beverages,Nestle,Nestle Algeria,11/29/2026 22:14,[],Water. Sugar. Natural flavors,"[""beverage""]"
781,2508000091,Grenadine syrup,210,Beverages,Hamoud,Nestle Algeria,1/12/2027 2:20,[],Water. Sugar. Natural flavors,"[""beverage""]"
782,2508000092,Lemonade,175,Beverages,Hamoud,Nestle Algeria,12/1/2026 21:32,[],Water. Sugar. Natural flavors,"[""beverage""]"
783,2508000093,Hamoud Boualem,110,Beverages,Toudja,Nestle Algeria,1/13/2027 14:47,[],Water. Sugar. Natural flavors,"[""beverage""]"
784,2508000094,Selecto,110,Beverages,Coca-Cola,Nestle Algeria,1/18/2027 14:18,[],Water. Sugar. Natural flavors,"[""beverage""]"
785,2508000095,Boga,55,Beverages,Hamoud,Nestle Algeria,6/15/2026 1:16,[],Water. Sugar. Natural flavors,"[""beverage""]"
786,2508000096,Coca-Cola 1L,215,Beverages,Toudja,Nestle Algeria,7/16/2026 15:00,[],Water. Sugar. Natural flavors,"[""beverage""]"
787,2508000097,Fanta 1L,60,Beverages,Coca-Cola,Nestle Algeria,8/21/2026 9:50,[],Water. Sugar. Natural flavors,"[""beverage""]"
788,2508000098,Sprite 1L,195,Beverages,Nestle,Nestle Algeria,9/28/2026 13:00,[],Water. Sugar. Natural flavors,"[""beverage""]"
789,2508000099,Orange juice 1L,180,Beverages,Nestle,Nestle Algeria,8/25/2026 21:51,[],Water. Sugar. Natural flavors,"[""beverage""]"
790,2508000100,Mixed fruit juice 1L,215,Beverages,Coca-Cola,Nestle Algeria,10/22/2026 0:57,[],Water. Sugar. Natural flavors,"[""beverage""]"
791,2509000001,Coffee beans 1kg,695,Coffee & Tea,Carte Noire,Fresh Day Ltd,10/26/2026 11:33,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
792,2509000002,Green tea,560,Coffee & Tea,Carte Noire,Fresh Day Ltd,8/13/2026 14:56,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
793,2509000003,Mint tea,580,Coffee & Tea,Lipton,Fresh Day Ltd,12/31/2026 8:13,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
794,2509000004,Chamomile tea,205,Coffee & Tea,Carte Noire,Fresh Day Ltd,6/4/2026 16:15,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
795,2509000005,Cappuccino,655,Coffee & Tea,Carte Noire,Fresh Day Ltd,1/23/2027 17:58,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
796,2509000006,Ground coffee 250g,590,Coffee & Tea,Nescafe,Fresh Day Ltd,8/3/2026 9:51,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
797,2509000007,Coffee beans 1kg,730,Coffee & Tea,Carte Noire,Fresh Day Ltd,10/16/2026 20:43,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
798,2509000008,Green tea,265,Coffee & Tea,Carte Noire,Fresh Day Ltd,5/26/2026 8:12,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
799,2509000009,Mint tea,230,Coffee & Tea,Carte Noire,Fresh Day Ltd,8/2/2026 6:06,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
800,2509000010,Chamomile tea,465,Coffee & Tea,Lipton,Fresh Day Ltd,10/21/2026 21:41,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
801,2509000011,Cappuccino,555,Coffee & Tea,Lipton,Fresh Day Ltd,7/5/2026 18:27,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
802,2509000012,Ground coffee 250g,185,Coffee & Tea,Lipton,Fresh Day Ltd,6/25/2026 15:13,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
803,2509000013,Coffee beans 1kg,480,Coffee & Tea,Carte Noire,Fresh Day Ltd,9/18/2026 23:59,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
804,2509000014,Green tea,465,Coffee & Tea,Carte Noire,Fresh Day Ltd,6/21/2026 0:10,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
805,2509000015,Mint tea,555,Coffee & Tea,Carte Noire,Fresh Day Ltd,9/20/2026 18:46,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
806,2509000016,Chamomile tea,385,Coffee & Tea,Carte Noire,Fresh Day Ltd,1/7/2027 13:25,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
807,2509000017,Cappuccino,190,Coffee & Tea,Nescafe,Fresh Day Ltd,12/7/2026 6:31,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
808,2509000018,Ground coffee 250g,615,Coffee & Tea,Carte Noire,Fresh Day Ltd,8/18/2026 20:12,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
809,2509000019,Coffee beans 1kg,415,Coffee & Tea,Lipton,Fresh Day Ltd,12/6/2026 14:31,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
810,2509000020,Green tea,610,Coffee & Tea,Carte Noire,Fresh Day Ltd,11/11/2026 18:39,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
811,2509000021,Mint tea,310,Coffee & Tea,Carte Noire,Fresh Day Ltd,1/11/2027 0:26,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
812,2509000022,Chamomile tea,255,Coffee & Tea,Nescafe,Fresh Day Ltd,9/6/2026 4:27,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
813,2509000023,Cappuccino,295,Coffee & Tea,Carte Noire,Fresh Day Ltd,8/20/2026 9:38,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
814,2509000024,Ground coffee 250g,700,Coffee & Tea,Lipton,Fresh Day Ltd,8/16/2026 23:40,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
815,2509000025,Coffee beans 1kg,490,Coffee & Tea,Carte Noire,Fresh Day Ltd,12/26/2026 5:06,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
816,2509000026,Green tea,405,Coffee & Tea,Lipton,Fresh Day Ltd,8/9/2026 0:18,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
817,2509000027,Mint tea,275,Coffee & Tea,Carte Noire,Fresh Day Ltd,12/8/2026 15:15,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
818,2509000028,Chamomile tea,305,Coffee & Tea,Lipton,Fresh Day Ltd,7/28/2026 16:02,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
819,2509000029,Cappuccino,540,Coffee & Tea,Carte Noire,Fresh Day Ltd,5/31/2026 0:22,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
820,2509000030,Ground coffee 250g,445,Coffee & Tea,Lipton,Fresh Day Ltd,7/15/2026 16:21,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
821,2509000031,Coffee beans 1kg,535,Coffee & Tea,Nescafe,Fresh Day Ltd,10/5/2026 2:58,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
822,2509000032,Green tea,670,Coffee & Tea,Lipton,Fresh Day Ltd,9/14/2026 20:25,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
823,2509000033,Mint tea,555,Coffee & Tea,Nescafe,Fresh Day Ltd,9/7/2026 8:44,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
824,2509000034,Chamomile tea,390,Coffee & Tea,Carte Noire,Fresh Day Ltd,7/20/2026 16:54,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
825,2509000035,Cappuccino,535,Coffee & Tea,Carte Noire,Fresh Day Ltd,9/15/2026 19:20,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
826,2509000036,Ground coffee 250g,455,Coffee & Tea,Carte Noire,Fresh Day Ltd,9/25/2026 15:46,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
827,2509000037,Coffee beans 1kg,630,Coffee & Tea,Carte Noire,Fresh Day Ltd,10/30/2026 3:41,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
828,2509000038,Green tea,175,Coffee & Tea,Carte Noire,Fresh Day Ltd,1/18/2027 3:39,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
829,2509000039,Mint tea,165,Coffee & Tea,Lipton,Fresh Day Ltd,7/8/2026 9:36,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
830,2509000040,Chamomile tea,265,Coffee & Tea,Nescafe,Fresh Day Ltd,1/16/2027 12:23,[],100% Arabica coffee. Green tea,"[""coffee"". ""tea""]"
831,2510000001,Barbecue chips,230,Appetizers & Snacks,Kser,El Baraka Butchery,6/17/2026 6:30,[],Natural ingredients,"[""snack"". ""appetizer""]"
832,2510000002,Roasted peanuts,185,Appetizers & Snacks,Kser,El Baraka Butchery,7/2/2026 1:24,[],Natural ingredients,"[""snack"". ""appetizer""]"
833,2510000003,Pistachios,275,Appetizers & Snacks,Kser,El Baraka Butchery,12/3/2026 16:23,[],Natural ingredients,"[""snack"". ""appetizer""]"
834,2510000004,Roasted almonds,110,Appetizers & Snacks,Kser,El Baraka Butchery,1/9/2027 12:20,[],Natural ingredients,"[""snack"". ""appetizer""]"
835,2510000005,Spicy olives,100,Appetizers & Snacks,Kser,El Baraka Butchery,7/7/2026 12:12,"[""gluten""]",Natural ingredients,"[""snack"". ""appetizer""]"
836,2510000006,Appetizer biscuits,145,Appetizers & Snacks,Kser,El Baraka Butchery,5/31/2026 15:34,[],Natural ingredients,"[""snack"". ""appetizer""]"
837,2510000007,Crackers,105,Appetizers & Snacks,Kser,El Baraka Butchery,9/30/2026 6:06,[],Natural ingredients,"[""snack"". ""appetizer""]"
838,2510000008,Plain chips,55,Appetizers & Snacks,Kser,El Baraka Butchery,7/26/2026 20:24,"[""gluten""]",Natural ingredients,"[""snack"". ""appetizer""]"
839,2510000009,Barbecue chips,210,Appetizers & Snacks,El Mordjene,El Baraka Butchery,1/10/2027 10:59,"[""peanuts""]",Natural ingredients,"[""snack"". ""appetizer""]"
840,2510000010,Roasted peanuts,145,Appetizers & Snacks,Kser,El Baraka Butchery,10/8/2026 14:01,"[""gluten""]",Natural ingredients,"[""snack"". ""appetizer""]"
841,2510000011,Pistachios,165,Appetizers & Snacks,El Mordjene,El Baraka Butchery,6/16/2026 16:49,[],Natural ingredients,"[""snack"". ""appetizer""]"
842,2510000012,Roasted almonds,75,Appetizers & Snacks,El Mordjene,El Baraka Butchery,11/21/2026 5:19,[],Natural ingredients,"[""snack"". ""appetizer""]"
843,2510000013,Spicy olives,230,Appetizers & Snacks,El Mordjene,El Baraka Butchery,8/23/2026 18:46,"[""peanuts""]",Natural ingredients,"[""snack"". ""appetizer""]"
844,2510000014,Appetizer biscuits,165,Appetizers & Snacks,Kser,El Baraka Butchery,10/7/2026 20:41,"[""peanuts""]",Natural ingredients,"[""snack"". ""appetizer""]"
845,2510000015,Crackers,195,Appetizers & Snacks,Kser,El Baraka Butchery,7/27/2026 3:42,[],Natural ingredients,"[""snack"". ""appetizer""]"
846,2510000016,Plain chips,100,Appetizers & Snacks,Kser,El Baraka Butchery,8/17/2026 11:22,"[""peanuts""]",Natural ingredients,"[""snack"". ""appetizer""]"
847,2510000017,Barbecue chips,290,Appetizers & Snacks,El Mordjene,El Baraka Butchery,10/31/2026 15:36,[],Natural ingredients,"[""snack"". ""appetizer""]"
848,2510000018,Roasted peanuts,120,Appetizers & Snacks,Kser,El Baraka Butchery,8/26/2026 4:40,"[""peanuts""]",Natural ingredients,"[""snack"". ""appetizer""]"
849,2510000019,Pistachios,250,Appetizers & Snacks,Kser,El Baraka Butchery,11/2/2026 4:48,"[""gluten""]",Natural ingredients,"[""snack"". ""appetizer""]"
850,2510000020,Roasted almonds,65,Appetizers & Snacks,Kser,El Baraka Butchery,2/3/2027 10:37,"[""peanuts""]",Natural ingredients,"[""snack"". ""appetizer""]"
851,2510000021,Spicy olives,230,Appetizers & Snacks,Kser,El Baraka Butchery,6/10/2026 14:42,[],Natural ingredients,"[""snack"". ""appetizer""]"
852,2510000022,Appetizer biscuits,195,Appetizers & Snacks,Kser,El Baraka Butchery,10/21/2026 7:23,"[""peanuts""]",Natural ingredients,"[""snack"". ""appetizer""]"
853,2510000023,Crackers,170,Appetizers & Snacks,Kser,El Baraka Butchery,9/7/2026 18:16,[],Natural ingredients,"[""snack"". ""appetizer""]"
854,2510000024,Plain chips,260,Appetizers & Snacks,Kser,El Baraka Butchery,12/21/2026 14:20,[],Natural ingredients,"[""snack"". ""appetizer""]"
855,2510000025,Barbecue chips,185,Appetizers & Snacks,Kser,El Baraka Butchery,1/24/2027 0:06,"[""gluten""]",Natural ingredients,"[""snack"". ""appetizer""]"
856,2510000026,Roasted peanuts,245,Appetizers & Snacks,Kser,El Baraka Butchery,9/29/2026 6:27,[],Natural ingredients,"[""snack"". ""appetizer""]"
857,2510000027,Pistachios,220,Appetizers & Snacks,Kser,El Baraka Butchery,8/9/2026 22:42,"[""peanuts""]",Natural ingredients,"[""snack"". ""appetizer""]"
858,2510000028,Roasted almonds,200,Appetizers & Snacks,Kser,El Baraka Butchery,7/23/2026 4:40,"[""gluten""]",Natural ingredients,"[""snack"". ""appetizer""]"
859,2510000029,Spicy olives,230,Appetizers & Snacks,Kser,El Baraka Butchery,12/6/2026 16:39,"[""peanuts""]",Natural ingredients,"[""snack"". ""appetizer""]"
860,2510000030,Appetizer biscuits,110,Appetizers & Snacks,Kser,El Baraka Butchery,7/31/2026 9:19,[],Natural ingredients,"[""snack"". ""appetizer""]"
861,2510000031,Crackers,65,Appetizers & Snacks,Kser,El Baraka Butchery,12/28/2026 17:25,"[""gluten""]",Natural ingredients,"[""snack"". ""appetizer""]"
862,2510000032,Plain chips,150,Appetizers & Snacks,El Mordjene,El Baraka Butchery,11/8/2026 19:34,[],Natural ingredients,"[""snack"". ""appetizer""]"
863,2510000033,Barbecue chips,250,Appetizers & Snacks,Kser,El Baraka Butchery,6/24/2026 19:47,[],Natural ingredients,"[""snack"". ""appetizer""]"
864,2510000034,Roasted peanuts,205,Appetizers & Snacks,Kser,El Baraka Butchery,8/8/2026 6:28,"[""gluten""]",Natural ingredients,"[""snack"". ""appetizer""]"
865,2510000035,Pistachios,80,Appetizers & Snacks,El Mordjene,El Baraka Butchery,11/4/2026 11:19,"[""peanuts""]",Natural ingredients,"[""snack"". ""appetizer""]"
866,2510000036,Roasted almonds,210,Appetizers & Snacks,El Mordjene,El Baraka Butchery,12/20/2026 11:02,[],Natural ingredients,"[""snack"". ""appetizer""]"
867,2510000037,Spicy olives,75,Appetizers & Snacks,Kser,El Baraka Butchery,8/18/2026 8:32,[],Natural ingredients,"[""snack"". ""appetizer""]"
868,2510000038,Appetizer biscuits,170,Appetizers & Snacks,El Mordjene,El Baraka Butchery,1/2/2027 19:11,[],Natural ingredients,"[""snack"". ""appetizer""]"
